Gene_set,Term,Overlap,P-value,Adjusted P-value,Genes
KEGG_2021_Human,Phospholipase D signaling pathway,2/148,0.1877734904658847,0.6820479508260875,GRM2;AGPAT4
KEGG_2021_Human,Allograft rejection,1/38,0.1845658181806441,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,ECM-receptor interaction,1/88,0.3769294290298365,0.6820479508260875,CD44
KEGG_2021_Human,Glutamatergic synapse,1/114,0.4584256718667145,0.6820479508260875,GRM2
KEGG_2021_Human,Cholinergic synapse,1/113,0.4554960292578489,0.6820479508260875,KCNQ1
KEGG_2021_Human,Toxoplasmosis,1/112,0.4525506876780349,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Staphylococcus aureus infection,1/95,0.3999954609885894,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Rheumatoid arthritis,1/93,0.3934928886098799,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.3902154712315119,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Small cell lung cancer,1/92,0.3902154712315119,0.6820479508260875,RXRB
KEGG_2021_Human,Drug metabolism,1/108,0.4406106579835205,0.6820479508260875,UGT2B28
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.4345442615283541,0.6820479508260875,RXRB
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,1/98,0.4096200372899212,0.6820479508260875,HTR2A
KEGG_2021_Human,Glycerophospholipid metabolism,1/98,0.4096200372899212,0.6820479508260875,AGPAT4
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,1/27,0.1349187523794031,0.6820479508260875,TECR
KEGG_2021_Human,Fatty acid elongation,1/27,0.1349187523794031,0.6820479508260875,TECR
KEGG_2021_Human,Thyroid hormone signaling pathway,2/121,0.1370327685790944,0.6820479508260875,BMP4;RXRB
KEGG_2021_Human,Butanoate metabolism,1/28,0.1395531865509501,0.6820479508260875,ACSM3
KEGG_2021_Human,Ascorbate and aldarate metabolism,1/30,0.1487483936763554,0.6820479508260875,UGT2B28
KEGG_2021_Human,beta-Alanine metabolism,1/30,0.1487483936763554,0.6820479508260875,CNDP2
KEGG_2021_Human,Asthma,1/31,0.1533094245816639,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Fructose and mannose metabolism,1/33,0.16235898095452,0.6820479508260875,SORD
KEGG_2021_Human,Mucin type O-glycan biosynthesis,1/36,0.1757539515744971,0.6820479508260875,GALNT10
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,1/76,0.3353263750008066,0.6820479508260875,UGT2B28
KEGG_2021_Human,Leishmaniasis,1/77,0.3388959373789573,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Thermogenesis,2/232,0.3529339749780433,0.6820479508260875,ACTL6B;PRDM16
KEGG_2021_Human,Vibrio cholerae infection,1/50,0.2355109070084182,0.6820479508260875,KCNQ1
KEGG_2021_Human,N-Glycan biosynthesis,1/50,0.2355109070084182,0.6820479508260875,MGAT1
KEGG_2021_Human,Pancreatic secretion,1/102,0.4222152748646144,0.6820479508260875,KCNQ1
KEGG_2021_Human,Serotonergic synapse,2/113,0.1226723155835648,0.6820479508260875,GABRB1;HTR2A
KEGG_2021_Human,TGF-beta signaling pathway,2/94,0.0903159982033329,0.6820479508260875,BMP4;RGMA
KEGG_2021_Human,MicroRNAs in cancer,4/310,0.0850330811433902,0.6820479508260875,ZEB2;BRCA1;SLC7A1;CD44
KEGG_2021_Human,Th17 cell differentiation,2/107,0.1121662571160468,0.6820479508260875,RXRB;HLA-DRB1
KEGG_2021_Human,Hematopoietic cell lineage,2/99,0.0985601444163032,0.6820479508260875,HLA-DRB1;CD44
KEGG_2021_Human,Fatty acid biosynthesis,1/18,0.0920803129872449,0.6820479508260875,ACSF3
KEGG_2021_Human,Arginine and proline metabolism,1/50,0.2355109070084182,0.6820479508260875,CNDP2
KEGG_2021_Human,Cocaine addiction,1/49,0.2313887434989261,0.6820479508260875,GRM2
KEGG_2021_Human,Intestinal immune network for IgA production,1/48,0.2272445618530885,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",1/48,0.2272445618530885,0.6820479508260875,ACSF3
KEGG_2021_Human,Other types of O-glycan biosynthesis,1/47,0.2230782456611396,0.6820479508260875,GALNT10
KEGG_2021_Human,Autoimmune thyroid disease,1/53,0.2477464448865542,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Chagas disease,1/102,0.4222152748646144,0.6820479508260875,PPP2R2B
KEGG_2021_Human,Viral myocarditis,1/60,0.2755467451161427,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Nicotine addiction,1/40,0.1932843498162648,0.6820479508260875,GABRB1
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,2/150,0.1916365705975682,0.6820479508260875,PPP2R2B;KCNQ1
KEGG_2021_Human,Various types of N-glycan biosynthesis,1/39,0.1889366894220558,0.6820479508260875,MGAT1
KEGG_2021_Human,Peroxisome,1/82,0.3564608661628759,0.6820479508260875,DDO
KEGG_2021_Human,Homologous recombination,1/41,0.197608921507236,0.6820479508260875,BRCA1
KEGG_2021_Human,Graft-versus-host disease,1/42,0.2019105258805906,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Type I diabetes mellitus,1/43,0.2061892837983776,0.6820479508260875,HLA-DRB1
KEGG_2021_Human,Porphyrin and chlorophyll metabolism,1/43,0.2061892837983776,0.6820479508260875,UGT2B28
KEGG_2021_Human,Hippo signaling pathway,2/163,0.216978976596705,0.6820479508260875,BMP4;PPP2R2B
KEGG_2021_Human,Neuroactive ligand-receptor interaction,3/341,0.2753519063720468,0.6820479508260875,GRM2;GABRB1;HTR2A
KEGG_2021_Human,Fanconi anemia pathway,1/54,0.2517816888511551,0.6820479508260875,BRCA1
KEGG_2021_Human,Herpes simplex virus 1 infection,3/498,0.5000892269160162,0.6825581000698158,ZNF34;ZNF577;HLA-DRB1
KEGG_2021_Human,AMPK signaling pathway,1/120,0.4756784595921537,0.6825581000698158,PPP2R2B
KEGG_2021_Human,Sphingolipid signaling pathway,1/119,0.4728412855490073,0.6825581000698158,PPP2R2B
KEGG_2021_Human,Cytokine-cytokine receptor interaction,2/295,0.4699087954713591,0.6825581000698158,BMP4;TNFRSF19
KEGG_2021_Human,Hepatitis C,1/157,0.5706633295665673,0.6825581000698158,PPP2R2B
KEGG_2021_Human,Cellular senescence,1/156,0.5683357777345711,0.6825581000698158,RASSF5
KEGG_2021_Human,PI3K-Akt signaling pathway,2/354,0.5674651962699588,0.6825581000698158,PPP2R2B;BRCA1
KEGG_2021_Human,Phagosome,1/152,0.5588999057217099,0.6825581000698158,HLA-DRB1
KEGG_2021_Human,Oocyte meiosis,1/129,0.5005417767723659,0.6825581000698158,CPEB4
KEGG_2021_Human,Gastric cancer,1/149,0.5516891725318572,0.6825581000698158,RXRB
KEGG_2021_Human,Retrograde endocannabinoid signaling,1/148,0.5492597409189909,0.6825581000698158,GABRB1
KEGG_2021_Human,Cell adhesion molecules,1/148,0.5492597409189909,0.6825581000698158,HLA-DRB1
KEGG_2021_Human,Systemic lupus erythematosus,1/135,0.5164647300425281,0.6825581000698158,HLA-DRB1
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.5293489177995421,0.6825581000698158,BRCA1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,1/139,0.5267995841353328,0.6825581000698158,BMP4
KEGG_2021_Human,Dopaminergic synapse,1/132,0.508567136903524,0.6825581000698158,PPP2R2B
KEGG_2021_Human,Breast cancer,1/147,0.5468172676327964,0.6825581000698158,BRCA1
KEGG_2021_Human,Pathways in cancer,3/531,0.5434139852595442,0.6825581000698158,BMP4;RXRB;RASSF5
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1/131,0.5059063136278865,0.6825581000698158,KLRC2
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,1/143,0.5369155658629213,0.6825581000698158,BMP4
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),3/625,0.6541978976183951,0.6852159013847844,BMP4;DHX36;PROK2
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),1/198,0.6561058069112036,0.6857363917394514,ZIC1
GO_Biological_Process_2021,negative regulation of intracellular signal transduction (GO:1902532),1/198,0.6561058069112036,0.6857363917394514,OTUD7A
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),1/199,0.6579640301053701,0.6869398896481415,HTT
GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),1/200,0.6598123057378238,0.6881304304476016,TRIM31
GO_Biological_Process_2021,ncRNA processing (GO:0034470),1/201,0.6616506864996471,0.6893081106941661,SRRT
GO_Biological_Process_2021,axon guidance (GO:0007411),1/203,0.6652979732757046,0.6923657709036242,SEMA3E
KEGG_2021_Human,Hepatocellular carcinoma,1/168,0.5954600857178269,0.6944039007025717,ACTL6B
KEGG_2021_Human,cGMP-PKG signaling pathway,1/167,0.5932657414251721,0.6944039007025717,TRPC6
KEGG_2021_Human,Tight junction,1/169,0.5976427014243445,0.6944039007025717,PPP2R2B
KEGG_2021_Human,Influenza A,1/172,0.6041207966636046,0.6953088414430166,HLA-DRB1
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),1/207,0.6724760994125315,0.6990874530791237,GRM2
GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),2/430,0.6733131346035116,0.6992097936267236,SRRT;TCFL5
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),1/212,0.681234629647072,0.7066809605303671,HLA-DRB1
KEGG_2021_Human,Tuberculosis,1/180,0.6208949196535313,0.7079362635301945,HLA-DRB1
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),1/216,0.6880740555942555,0.7130149062234715,CD44
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),1/217,0.6897610717787311,0.7140018762182392,CD44
KEGG_2021_Human,RNA transport,1/186,0.6330116314330837,0.7150686947670019,SAP18
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),1/219,0.6931080343259576,0.7167032014519477,INSIG1
GO_Biological_Process_2021,"transcription, DNA-templated (GO:0006351)",1/221,0.6964192222851278,0.718598178408858,TCFL5
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),1/221,0.6964192222851278,0.718598178408858,SEMA3E
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.6447445793723756,0.7216407218663287,RXRB
GO_Biological_Process_2021,cilium organization (GO:0044782),1/228,0.7077320892630304,0.7294969149137492,ARL13B
GO_Biological_Process_2021,apoptotic process (GO:0006915),1/231,0.7124516645776531,0.7335837054761427,TNFRSF19
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),2/468,0.7179385832603022,0.7384511142105965,SRRT;TCFL5
KEGG_2021_Human,Proteoglycans in cancer,1/205,0.6689063068351286,0.7418779039444154,CD44
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),2/474,0.7245022736088307,0.7444145982534709,BMP4;PROK2
KEGG_2021_Human,Rap1 signaling pathway,1/210,0.6777594147609783,0.744924762169724,RASSF5
GO_Biological_Process_2021,axonogenesis (GO:0007409),1/240,0.7261620884455372,0.7453321541383973,SEMA3E
GO_Biological_Process_2021,membrane organization (GO:0061024),1/242,0.7291197715500943,0.7475784999437676,EPN2
KEGG_2021_Human,Lipid and atherosclerosis,1/215,0.6863779519561265,0.7476616976664948,RXRB
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,1/219,0.6931080343259576,0.7483113290952815,HLA-DRB1
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),2/482,0.7330551387935417,0.7508214909455453,BRCA1;PTPN14
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),1/246,0.7349405220885553,0.7519601973369218,TRIM31
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),2/496,0.7474858027514433,0.763991798395797,BMP4;DCLK1
KEGG_2021_Human,Ras signaling pathway,1/232,0.7140080164317526,0.7641138421462615,RASSF5
KEGG_2021_Human,Calcium signaling pathway,1/240,0.7261620884455372,0.77036325904657,HTR2A
GO_Biological_Process_2021,cellular component assembly (GO:0022607),1/261,0.755685692562692,0.771561442406446,HAS1
KEGG_2021_Human,Shigellosis,1/246,0.7349405220885553,0.7729546870241703,CD44
KEGG_2021_Human,Endocytosis,1/252,0.7434400894294078,0.7752110334221175,EPN2
GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),1/267,0.7635259006629777,0.7787483477905712,EPN2
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),1/269,0.7660835051537079,0.7805379109113251,SEMA3E
GO_Biological_Process_2021,plasma membrane bounded cell projection assembly (GO:0120031),1/278,0.77725774337022,0.7910937450846638,ARL13B
GO_Biological_Process_2021,proteolysis (GO:0006508),1/287,0.7879029329925511,0.8010895929589537,CNDP2
GO_Biological_Process_2021,DNA repair (GO:0006281),1/298,0.8002313722221179,0.8127741836989536,BRCA1
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),2/566,0.8100430481737644,0.8218808380218153,BMP4;PTPN14
KEGG_2021_Human,MAPK signaling pathway,1/294,0.7958326947518684,0.8228100742349824,PTPRR
GO_Biological_Process_2021,cilium assembly (GO:0060271),1/314,0.8169067214571488,0.8279805351995294,ARL13B
KEGG_2021_Human,Huntington disease,1/306,0.8087490090481348,0.8291376395283399,HTT
GO_Biological_Process_2021,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),1/321,0.8237613331805457,0.8340583498453025,FBXL16
KEGG_2021_Human,Human papillomavirus infection,1/331,0.8331148052982928,0.8470000520532643,PPP2R2B
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),1/350,0.8495520984633105,0.8592764200898415,BRCA1
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process (GO:0006511),1/354,0.8528025702140763,0.8616674617963432,OTUD7A
GO_Biological_Process_2021,gene expression (GO:0010467),1/356,0.8544016182563153,0.862386680109178,RBPMS
GO_Biological_Process_2021,protein transport (GO:0015031),1/369,0.8643840268020644,0.8715573382278077,LRP1B
GO_Biological_Process_2021,phosphorylation (GO:0016310),1/400,0.8855348921222116,0.8919584612878648,DCLK1
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),1/408,0.8904402787331173,0.8959709636941925,SEMA3E
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 61 years vs 81 years GSE62373 aging:170,1/382,0.8736879776890081,0.896679766575561,PROK2
Aging_Perturbations_from_GEO_down,Mouse retina 6 months vs 10 months GSE33674 aging:305,1/382,0.8736879776890081,0.896679766575561,PCDHB12
Aging_Perturbations_from_GEO_down,Mouse tailskin 5 months vs 30 months GSE35322 aging:162,1/376,0.8694751659165868,0.896679766575561,ZIC1
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 29 years vs 81 years GSE62373 aging:176,1/377,0.8701868439026008,0.896679766575561,NT5DC1
Aging_Perturbations_from_GEO_down,Human skeletal muscle 19 years vs 65 years GDS4858 aging:11,1/375,0.868759622909594,0.896679766575561,RPS6KC1
Aging_Perturbations_from_GEO_down,Human CD4+lyphocytes 40 years vs 72 years GSE62373 aging:163,1/373,0.8673168585119233,0.896679766575561,AEBP2
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 61 years vs 72 years GSE62373 aging:169,1/369,0.8643840268020644,0.896679766575561,HLA-DRB1
Aging_Perturbations_from_GEO_down,Mouse tailskin 5 months vs 30 months GSE35322 aging:159,1/369,0.8643840268020644,0.896679766575561,ZIC1
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 61 years vs 72 years GSE62373 aging:184,1/363,0.8598639528013315,0.896679766575561,INSIG1
Aging_Perturbations_from_GEO_down,Mouse neuroretinas 7 weeks vs 64 weeks GSE38671 aging:211,1/311,0.8138887872922795,0.896679766575561,PPP2R2B
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 52 years vs 81 years GSE62373 aging:183,1/365,0.861386985750501,0.896679766575561,PROK2
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 29 years vs 61 years GSE62373 aging:174,1/363,0.8598639528013315,0.896679766575561,TCFL5
Aging_Perturbations_from_GEO_down,Human dendriticcells(DCs) 20 years vs 77 years GSE58015 aging:187,1/310,0.8128718988906779,0.896679766575561,INSIG1
Aging_Perturbations_from_GEO_down,Mouse retina 2 days vs 60 days GDS2936 aging:253,1/303,0.8055979038703454,0.896679766575561,NAV2
Aging_Perturbations_from_GEO_down,Mouse hippocampus 3 months vs 16 months GDS2654 aging:61,1/304,0.8066539455727885,0.896679766575561,PPP2R2B
Aging_Perturbations_from_GEO_down,Human CD4+Tlyphocytes 29 years vs 40 years GSE62373 aging:172,1/309,0.8118495063765025,0.896679766575561,TCFL5
Aging_Perturbations_from_GEO_down,Human brain (front cortex) 28 years vs 55 years GSE53890 aging:226,1/290,0.7913380873470633,0.896679766575561,SEMA3E
Aging_Perturbations_from_GEO_down,Mouse primary myoblast progenitor (MP) cells 8 months vs 23 months GDS1079 aging:91,1/286,0.7867454780685577,0.896679766575561,SRRT
